platform,title_raw,title_clean,cleaned_text,full_description,tokens,token_count,budget_extracted,budget_currency,budget_type,skills_clean,category_clean,posted_date
Freelancer.com,English-Spanish Translation Needed,english-spanish translation needed document written english need rendered clear natural-sounding spanish. source text al,english-spanish translation needed document written english need rendered clear natural-sounding spanish. source text already final task limited accurate translation light formatting mirrors original layout headings bullet points embedded terminology etc. exact subject matter length vary section section please prepared handle anything straightforward narrative occasional technical phrase. supply full file start point confirm word count timeline lock milestones. quality priority expect native-level spanish consistent terminology brief self-review final copy publish-ready. cat-tool use trados memoq wordfast welcome helps maintain consistency human read-through essential. deliverable fully translated spanish document returned format english original ready immediate use. let know estimated turnaround seen file along questions style regional variations glossary preferences. english translation english translation language tutoring editing proofreading translation spanish translator english us translator castilian spanish translator,"I have a document written in English that I need rendered in clear, natural-sounding Spanish. The source text is already final, so your task is limited to accurate translation and light formatting that mirrors the original layout (headings, bullet points, any embedded terminology, etc.).

Because the exact subject matter and length vary from section to section, please be prepared to handle anything from straightforward narrative to the occasional technical phrase. I’ll supply the full file once we start; at that point you can confirm word count and timeline before we lock in milestones.

Quality is my priority: I expect native-level Spanish, consistent terminology, and a brief self-review so the final copy is publish-ready. CAT-tool use (Trados, MemoQ, Wordfast) is welcome if it helps maintain consistency, but a human read-through is essential.

Deliverable 
• A fully translated Spanish document returned in the same format as the English original, ready for immediate use.

Let me know your estimated turnaround once you’ve seen the file, along with any questions about style, regional variations, or glossary preferences.",english-spanish | translation | needed | document | written | english | need | rendered | clear | natural-sounding | spanish. | source | text | already | final | task | limited | accurate | translation | light | formatting | mirrors | original | layout | headings | bullet | points | embedded | terminology | etc. | exact | subject | matter | length | vary | section | section | please | prepared | handle | anything | straightforward | narrative | occasional | technical | phrase. | supply | full | file | start | point | confirm | word | count | timeline | lock | milestones. | quality | priority | expect | native-level | spanish | consistent | terminology | brief | self-review | final | copy | publish-ready. | cat-tool | use | trados | memoq | wordfast | welcome | helps | maintain | consistency | human | read-through | essential. | deliverable | fully | translated | spanish | document | returned | format | english | original | ready | immediate | use. | let | know | estimated | turnaround | seen | file | along | questions | style | regional | variations | glossary | preferences. | english | translation | english | translation | language | tutoring | editing | proofreading | translation | spanish | translator | english | us | translator | castilian | spanish | translator,123,15.0,USD,hourly,english translation | english translation | language tutoring | editing | proofreading | translation | spanish translator | english us translator | castilian spanish translator,,
Freelancer.com,Convert Audit Notes to Images,convert audit notes images collection audit notes saved photos want one transformed clear standalone images produced ai-,convert audit notes images collection audit notes saved photos want one transformed clear standalone images produced ai-generation workflow. finished visuals serve purely personal reference material need heavy branding embellishment accurate easy-to-read rendering original content. need use ai image-generation tool stable diffusion midjourney dall-e comparable model recreate note. preserve text diagrams highlighting exactly appear source .ai files. deliver high-resolution png jpeg files sized remain sharp standard laptop screen printable a4 without pixelation. keep style clean consistent across pages complex illustrations required ai-generated clarity. sounds straightforward let know approach conversion estimated turnaround time. stable diffusion stable diffusion midjourney ai art creation ai design illustrator graphic design photoshop illustration,"I have a collection of audit notes saved in photos and I want each one transformed into clear, standalone images produced through an AI-generation workflow. The finished visuals will serve purely as my personal reference material, so they don’t need heavy branding or embellishment—just an accurate, easy-to-read rendering of the original content.

Here’s what I need from you: 
• Use an AI image-generation tool (Stable Diffusion, Midjourney, DALL-E, or a comparable model) to recreate each note. 
• Preserve all text, diagrams, and any highlighting exactly as they appear in the source .ai files. 
• Deliver high-resolution PNG or JPEG files, sized so they remain sharp on a standard laptop screen and printable on A4 without pixelation. 
• Keep the style clean and consistent across all pages; no complex illustrations are required, only AI-generated clarity.

If this sounds straightforward, let me know how you’d approach the conversion and the estimated turnaround time.",convert | audit | notes | images | collection | audit | notes | saved | photos | want | one | transformed | clear | standalone | images | produced | ai-generation | workflow. | finished | visuals | serve | purely | personal | reference | material | need | heavy | branding | embellishment | accurate | easy-to-read | rendering | original | content. | need | use | ai | image-generation | tool | stable | diffusion | midjourney | dall-e | comparable | model | recreate | note. | preserve | text | diagrams | highlighting | exactly | appear | source | .ai | files. | deliver | high-resolution | png | jpeg | files | sized | remain | sharp | standard | laptop | screen | printable | a4 | without | pixelation. | keep | style | clean | consistent | across | pages | complex | illustrations | required | ai-generated | clarity. | sounds | straightforward | let | know | approach | conversion | estimated | turnaround | time. | stable | diffusion | stable | diffusion | midjourney | ai | art | creation | ai | design | illustrator | graphic | design | photoshop | illustration,106,,,fixed,stable diffusion | stable diffusion | midjourney | ai art creation | ai design | illustrator | graphic design | photoshop | illustration,,
Freelancer.com,Penalty Scheme Development for 3PL Service Provider,penalty scheme development 3pl service provider looking expert logistics finance create penalty scheme tailored 3pl serv,penalty scheme development 3pl service provider looking expert logistics finance create penalty scheme tailored 3pl service provider. kpi already defined need detailed mechanism calculating penalties based kpis. additionally project requires delivering detailed document well professional presentation outlining scheme effectively. deliverables comprehensive penalty scheme document clear calculation mechanisms. presentation summarizing penalty scheme easy communication understanding. ideal candidate strong expertise logistics financial modeling. familiarity kpi-based contract management. accounting accounting business analysis business writing project management research writing,"I’m looking for an expert in logistics and finance to create a penalty scheme tailored for my 3PL service provider. The KPI’s have already been defined, and I need a detailed mechanism for calculating penalties based on these KPIs. Additionally, this project requires delivering a detailed document as well as a professional presentation outlining the scheme effectively.

Deliverables:
- A comprehensive penalty scheme document with clear calculation mechanisms.
- A presentation summarizing the penalty scheme for easy communication and understanding.

Ideal Candidate:
- Strong expertise in both logistics and financial modeling.
- Familiarity with KPI-based contract management.",penalty | scheme | development | 3pl | service | provider | looking | expert | logistics | finance | create | penalty | scheme | tailored | 3pl | service | provider. | kpi | already | defined | need | detailed | mechanism | calculating | penalties | based | kpis. | additionally | project | requires | delivering | detailed | document | well | professional | presentation | outlining | scheme | effectively. | deliverables | comprehensive | penalty | scheme | document | clear | calculation | mechanisms. | presentation | summarizing | penalty | scheme | easy | communication | understanding. | ideal | candidate | strong | expertise | logistics | financial | modeling. | familiarity | kpi-based | contract | management. | accounting | accounting | business | analysis | business | writing | project | management | research | writing,75,337.5,USD,fixed,accounting | accounting | business analysis | business writing | project management | research writing,,
Freelancer.com,Research Analysts Needed,research analysts needed hello guys hiring professionals usa fit profile please apply research analyst research institut,research analysts needed hello guys hiring professionals usa fit profile please apply research analyst research institute peace security rips remote united states preferred rips research institute peace security rips independent research organization focused international relations geopolitics national security strategic studies defense policy emerging global challenges. work supports policymakers research institutions industry experts strategic decision-makers evidence-based analysis forward-looking research. rips expanding network researchers subject-matter experts strong backgrounds security defense technology geopolitical analysis. position overview rips seeking experienced researchers think tank professionals based united states contribute research projects related international security geopolitics national defense advanced technology sectors. particularly interested candidates research industry experience aerospace defense technologies cybersecurity cyber warfare artificial intelligence emerging technologies information technology digital infrastructure national security strategic affairs international relations geopolitical risk analysis defense innovation military modernization key responsibilities conduct in-depth research policy analysis global security geopolitical developments prepare research papers analytical reports strategic assessments monitor developments defense technology cybersecurity international affairs contribute expert insights ongoing institutional research projects collaborate interdisciplinary researchers policy professionals support development recommendations related national security strategic policy qualifications background international relations political science security studies defense studies cybersecurity aerospace information technology related fields strong analytical research report-writing skills experience working think tanks research institutions government agencies defense sectors technology organizations highly preferred understanding current geopolitical security trends ability work independently remote research environment advanced degree equivalent professional experience preferred aerospace engineering aerospace engineering artificial intelligence research research writing report writing technical writing data analysis,"Hello guys, we are hiring professionals from the USA, if you are fit for this profile please apply

Research Analyst
Research Institute of Peace and Security (RIPS)
Remote – United States Preferred

About RIPS

The Research Institute of Peace and Security (RIPS) is an independent research organization focused on international relations, geopolitics, national security, strategic studies, defense policy, and emerging global challenges. Our work supports policymakers, research institutions, industry experts, and strategic decision-makers through evidence-based analysis and forward-looking research.
RIPS is expanding its network of researchers and subject-matter experts with strong backgrounds in security, defense, technology, and geopolitical analysis.

Position Overview

RIPS is seeking experienced Researchers and Think Tank Professionals based in the United States to contribute to research projects related to international security, geopolitics, national defense, and advanced technology sectors.
We are particularly interested in candidates with research or industry experience in:

Aerospace and defense technologies
Cybersecurity and cyber warfare
Artificial intelligence and emerging technologies
Information technology and digital infrastructure
National security and strategic affairs
International relations and geopolitical risk analysis
Defense innovation and military modernization
Key Responsibilities
Conduct in-depth research and policy analysis on global security and geopolitical developments
Prepare research papers, analytical reports, and strategic assessments
Monitor developments in defense, technology, cybersecurity, and international affairs
Contribute expert insights to ongoing institutional research projects
Collaborate with interdisciplinary researchers and policy professionals
Support the development of recommendations related to national security and strategic policy

Qualifications

Background in international relations, political science, security studies, defense studies, cybersecurity, aerospace, information technology, or related fields
Strong analytical, research, and report-writing skills
Experience working with think tanks, research institutions, government agencies, defense sectors, or technology organizations is highly preferred
Understanding of current geopolitical and security trends
Ability to work independently in a remote research environment
Advanced degree or equivalent professional experience preferred",research | analysts | needed | hello | guys | hiring | professionals | usa | fit | profile | please | apply | research | analyst | research | institute | peace | security | rips | remote | united | states | preferred | rips | research | institute | peace | security | rips | independent | research | organization | focused | international | relations | geopolitics | national | security | strategic | studies | defense | policy | emerging | global | challenges. | work | supports | policymakers | research | institutions | industry | experts | strategic | decision-makers | evidence-based | analysis | forward-looking | research. | rips | expanding | network | researchers | subject-matter | experts | strong | backgrounds | security | defense | technology | geopolitical | analysis. | position | overview | rips | seeking | experienced | researchers | think | tank | professionals | based | united | states | contribute | research | projects | related | international | security | geopolitics | national | defense | advanced | technology | sectors. | particularly | interested | candidates | research | industry | experience | aerospace | defense | technologies | cybersecurity | cyber | warfare | artificial | intelligence | emerging | technologies | information | technology | digital | infrastructure | national | security | strategic | affairs | international | relations | geopolitical | risk | analysis | defense | innovation | military | modernization | key | responsibilities | conduct | in-depth | research | policy | analysis | global | security | geopolitical | developments | prepare | research | papers | analytical | reports | strategic | assessments | monitor | developments | defense | technology | cybersecurity | international | affairs | contribute | expert | insights | ongoing | institutional | research | projects | collaborate | interdisciplinary | researchers | policy | professionals | support | development | recommendations | related | national | security | strategic | policy | qualifications | background | international | relations | political | science | security | studies | defense | studies | cybersecurity | aerospace | information | technology | related | fields | strong | analytical | research | report-writing | skills | experience | working | think | tanks | research | institutions | government | agencies | defense | sectors | technology | organizations | highly | preferred | understanding | current | geopolitical | security | trends | ability | work | independently | remote | research | environment | advanced | degree | equivalent | professional | experience | preferred | aerospace | engineering | aerospace | engineering | artificial | intelligence | research | research | writing | report | writing | technical | writing | data | analysis,240,500.0,USD,fixed,aerospace engineering | aerospace engineering | artificial intelligence | research | research writing | report writing | technical writing | data analysis,,
Freelancer.com,Personal Assistant Needed,personal assistant needed run growing business need experienced assistant jump right away. core focus keeping calendar f,personal assistant needed run growing business need experienced assistant jump right away. core focus keeping calendar flawless scheduling meetings across time zones sending reminders rescheduling fly priorities shift. time like watch primary inbox filter low-value messages draft quick responses flag anything needs direct input. travel comes research options secure best flights hotels send clear itinerary approval. prefer quick direct phone calls updates urgent questions must comfortable speaking phone able reach promptly business hours. sooner get started better looking fully operational within days weeks. deliverables up-to-date well-organized calendar weekly summary streamlined inbox priority tags drafted replies confirmed travel bookings shareable itineraries familiarity google workspace slack standard booking platforms help hit ground running. discretion attention detail fluent english non-negotiable. solid track record supporting busy executives start asap let talk. administrative support administrative support email handling slack time management virtual assistant customer service general office business plans research,"I run a growing business and need an experienced assistant who can jump in right away. Your core focus will be keeping my calendar flawless—scheduling meetings across time zones, sending reminders, and rescheduling on the fly when priorities shift. At the same time, I’d like you to watch my primary inbox, filter out low-value messages, draft quick responses, and flag anything that needs my direct input. When travel comes up, you’ll research options, secure the best flights and hotels, and send me a clear itinerary for approval.

I prefer quick, direct phone calls for updates and urgent questions, so you must be comfortable speaking on the phone and able to reach me promptly during business hours. The sooner we get started, the better—I’m looking to have you fully operational within days, not weeks.

Deliverables
• Up-to-date, well-organized calendar with weekly summary 
• Streamlined inbox with priority tags and drafted replies 
• Confirmed travel bookings and shareable itineraries 

Familiarity with Google Workspace, Slack, and standard booking platforms will help you hit the ground running. Discretion, attention to detail, and fluent English are non-negotiable. If you have a solid track record supporting busy executives and can start ASAP, let’s talk.",personal | assistant | needed | run | growing | business | need | experienced | assistant | jump | right | away. | core | focus | keeping | calendar | flawless | scheduling | meetings | across | time | zones | sending | reminders | rescheduling | fly | priorities | shift. | time | like | watch | primary | inbox | filter | low-value | messages | draft | quick | responses | flag | anything | needs | direct | input. | travel | comes | research | options | secure | best | flights | hotels | send | clear | itinerary | approval. | prefer | quick | direct | phone | calls | updates | urgent | questions | must | comfortable | speaking | phone | able | reach | promptly | business | hours. | sooner | get | started | better | looking | fully | operational | within | days | weeks. | deliverables | up-to-date | well-organized | calendar | weekly | summary | streamlined | inbox | priority | tags | drafted | replies | confirmed | travel | bookings | shareable | itineraries | familiarity | google | workspace | slack | standard | booking | platforms | help | hit | ground | running. | discretion | attention | detail | fluent | english | non-negotiable. | solid | track | record | supporting | busy | executives | start | asap | let | talk. | administrative | support | administrative | support | email | handling | slack | time | management | virtual | assistant | customer | service | general | office | business | plans | research,145,500.0,USD,fixed,administrative support | administrative support | email handling | slack | time management | virtual assistant | customer service | general office | business plans | research,,
Freelancer.com,Forecasting Pipeline & React Integration,forecasting pipeline react integration login view url react tanstack start ui already place need wired real-time forecas,forecasting pipeline react integration login view url react tanstack start ui already place need wired real-time forecasting backend service 100 stores roughly 10 skus per store daily pos feed. scope ingest feed csv first code structured swap json parquet later without touching business logic. store raw feature-engineered data partitioned parquet inside s3 queried locally duckdb polars cached redis. train serve forecasts lightgbm croston tsb orchestrated airflow. ship single-node pipeline production-ready yet cleanly abstracted week lift pyspark emr serverless volumes grow. expose pipeline createserverfn existing react storefront request forecasts real time. must fully exercised end-to-end tests playwright vitest pytest data ingestion processing machine-learning prediction paths data storage retrieval ui-to-api round-trips across entire flow deliverables 1. terraform definitions iam policies s3 redis elasticache lambda endpoints airflow. 2. python package duckdb polars lightgbm croston unit tests typed docs. 3. airflow dags ready deploy parameterised store sku segmentation. 4. typescript server adapters plug straight tanstack start frontend. 5. playwright vitest pytest suites running ci green ingestion on-screen forecast. 6. concise migration guide outlining changes switch compute engine spark. please bid hands-on experience scaling single-node ml pipeline spark share references similar projects. machine learning ml machine learning ml python terraform data processing json angularjs redis api development,"I have the [login to view URL] React + TanStack Start UI already in place; now I need it wired to a real-time forecasting backend that can service 100 stores and roughly 10 k SKUs per store from a daily POS feed.

Scope 
• Ingest the feed in CSV first, with the code structured so we can swap to JSON or Parquet later without touching business logic. 
• Store raw and feature-engineered data in partitioned Parquet inside S3, queried locally through DuckDB/Polars and cached in Redis. 
• Train and serve forecasts with LightGBM and Croston/TSB, orchestrated by Airflow. 
• Ship a single-node pipeline that is production-ready yet cleanly abstracted for a 2–4 week lift to PySpark on EMR Serverless when volumes grow. 
• Expose the pipeline through createServerFn so the existing React storefront can request forecasts in real time.

What must be fully exercised by end-to-end tests (Playwright + Vitest + pytest): 
• Data ingestion & processing 
• Machine-learning prediction paths 
• Data storage & retrieval 
• UI-to-API round-trips across the entire flow

Deliverables 
1. Terraform definitions and IAM policies for S3, Redis/ElastiCache, Lambda endpoints and Airflow. 
2. Python package (DuckDB/Polars, LightGBM, Croston) with unit tests and typed docs. 
3. Airflow DAGs ready to deploy, parameterised for store/SKU segmentation. 
4. TypeScript server adapters that plug straight into the TanStack Start frontend. 
5. Playwright, Vitest and pytest suites running in CI, green from ingestion to on-screen forecast. 
6. A concise migration guide outlining what changes when we switch the compute engine to Spark.

Please bid only if you have hands-on experience scaling a single-node ML pipeline to Spark and can share references of similar projects.",forecasting | pipeline | react | integration | login | view | url | react | tanstack | start | ui | already | place | need | wired | real-time | forecasting | backend | service | 100 | stores | roughly | 10 | skus | per | store | daily | pos | feed. | scope | ingest | feed | csv | first | code | structured | swap | json | parquet | later | without | touching | business | logic. | store | raw | feature-engineered | data | partitioned | parquet | inside | s3 | queried | locally | duckdb | polars | cached | redis. | train | serve | forecasts | lightgbm | croston | tsb | orchestrated | airflow. | ship | single-node | pipeline | production-ready | yet | cleanly | abstracted | week | lift | pyspark | emr | serverless | volumes | grow. | expose | pipeline | createserverfn | existing | react | storefront | request | forecasts | real | time. | must | fully | exercised | end-to-end | tests | playwright | vitest | pytest | data | ingestion | processing | machine-learning | prediction | paths | data | storage | retrieval | ui-to-api | round-trips | across | entire | flow | deliverables | 1. | terraform | definitions | iam | policies | s3 | redis | elasticache | lambda | endpoints | airflow. | 2. | python | package | duckdb | polars | lightgbm | croston | unit | tests | typed | docs. | 3. | airflow | dags | ready | deploy | parameterised | store | sku | segmentation. | 4. | typescript | server | adapters | plug | straight | tanstack | start | frontend. | 5. | playwright | vitest | pytest | suites | running | ci | green | ingestion | on-screen | forecast. | 6. | concise | migration | guide | outlining | changes | switch | compute | engine | spark. | please | bid | hands-on | experience | scaling | single-node | ml | pipeline | spark | share | references | similar | projects. | machine | learning | ml | machine | learning | ml | python | terraform | data | processing | json | angularjs | redis | api | development,202,500.0,GBP,fixed,machine learning ml | machine learning ml | python | terraform | data processing | json | angularjs | redis | api development,,
Freelancer.com,Medical College Recommendation Letter,medical college recommendation letter need compelling letter recommendation medical college application. letter submitte,medical college recommendation letter need compelling letter recommendation medical college application. letter submitted university admissions committee. key requirements must highlight academic achievements relevant experiences personal qualities make suitable candidate medical college. written formally persuasively tailored specifically medical college application. ideally writer experience academic medical admissions processes. please provide samples previous work. academic writing academic writing content writing editing proofreading medical writing research writing research ghostwriting,"I need a compelling letter of recommendation for my medical college application. This letter will be submitted to a university admissions committee.

Key requirements:
- Must highlight my academic achievements, relevant experiences, and personal qualities that make me a suitable candidate for medical college.
- Should be written formally and persuasively, tailored specifically for a medical college application.
- Ideally, the writer should have experience with academic or medical admissions processes.

Please provide samples of previous work.",medical | college | recommendation | letter | need | compelling | letter | recommendation | medical | college | application. | letter | submitted | university | admissions | committee. | key | requirements | must | highlight | academic | achievements | relevant | experiences | personal | qualities | make | suitable | candidate | medical | college. | written | formally | persuasively | tailored | specifically | medical | college | application. | ideally | writer | experience | academic | medical | admissions | processes. | please | provide | samples | previous | work. | academic | writing | academic | writing | content | writing | editing | proofreading | medical | writing | research | writing | research | ghostwriting,65,140.0,USD,fixed,academic writing | academic writing | content writing | editing | proofreading | medical writing | research writing | research | ghostwriting,,
Freelancer.com,Private project or contest #40455392,private project contest 40455392 adobe illustrator css figma graphic design html html5 javascript website design,private project contest 40455392 adobe illustrator css figma graphic design html html5 javascript website design,,private | project | contest | 40455392 | adobe | illustrator | css | figma | graphic | design | html | html5 | javascript | website | design,15,,,unknown,adobe illustrator | css | figma | graphic design | html | html5 | javascript | website design,,
Freelancer.com,Landscape Photography Portfolio Creation,landscape photography portfolio creation want build curated collection original high-resolution landscape photographs li,landscape photography portfolio creation want build curated collection original high-resolution landscape photographs license publish without restrictions. series showcase variety drama natural world mountain ranges golden hour misty forests rolling rural fields dramatic coastlines arid deserts even urban green belts carry strong sense place. may work professional dslr mirrorless setup long shoot raw supply finished 16-bit tiffs well lightly compressed jpegs. thoughtful composition clean horizons accurate colour grading lightroom capture one essential gentle retouching photoshop welcome serves realism. geo-tagged metadata plus mandatory. fixed deadline giving room chase right light season. happy review small sets ready offer feedback release staged payments per accepted batch. final delivery include minimum 30 fully edited images tiff jpeg simple spreadsheet noting location date exposure details written confirmation shots work cleared unlimited commercial use quality authenticity take priority speed feel free propose locations creative angles heading shoot. adobe lightroom adobe lightroom color grading image processing photo editing photo retouching photography photoshop,"I want to build a curated collection of original, high-resolution landscape photographs that I can license or publish without restrictions. The series should showcase the variety and drama of the natural world—mountain ranges at golden hour, misty forests, rolling rural fields, dramatic coastlines, arid deserts, even urban green belts if they carry a strong sense of place. 

You may work with any professional DSLR or mirrorless setup so long as you shoot in RAW and can supply finished 16-bit TIFFs as well as lightly compressed JPEGs. Thoughtful composition, clean horizons, and accurate colour grading in Lightroom or Capture One are essential; gentle retouching in Photoshop is welcome when it serves realism. Geo-tagged metadata will be a plus, but not mandatory. 

There is no fixed deadline, giving you room to chase the right light and season. I am happy to review small sets as they are ready, offer feedback, and release staged payments per accepted batch. Final delivery will include: 
• A minimum of 30 fully edited images (TIFF + JPEG) 
• A simple spreadsheet noting location, date, and exposure details 
• Written confirmation that all shots are your own work and cleared for unlimited commercial use 

Quality and authenticity take priority over speed, so feel free to propose locations or creative angles before heading out to shoot.",landscape | photography | portfolio | creation | want | build | curated | collection | original | high-resolution | landscape | photographs | license | publish | without | restrictions. | series | showcase | variety | drama | natural | world | mountain | ranges | golden | hour | misty | forests | rolling | rural | fields | dramatic | coastlines | arid | deserts | even | urban | green | belts | carry | strong | sense | place. | may | work | professional | dslr | mirrorless | setup | long | shoot | raw | supply | finished | 16-bit | tiffs | well | lightly | compressed | jpegs. | thoughtful | composition | clean | horizons | accurate | colour | grading | lightroom | capture | one | essential | gentle | retouching | photoshop | welcome | serves | realism. | geo-tagged | metadata | plus | mandatory. | fixed | deadline | giving | room | chase | right | light | season. | happy | review | small | sets | ready | offer | feedback | release | staged | payments | per | accepted | batch. | final | delivery | include | minimum | 30 | fully | edited | images | tiff | jpeg | simple | spreadsheet | noting | location | date | exposure | details | written | confirmation | shots | work | cleared | unlimited | commercial | use | quality | authenticity | take | priority | speed | feel | free | propose | locations | creative | angles | heading | shoot. | adobe | lightroom | adobe | lightroom | color | grading | image | processing | photo | editing | photo | retouching | photography | photoshop,154,20.0,USD,fixed,adobe lightroom | adobe lightroom | color grading | image processing | photo editing | photo retouching | photography | photoshop,,
Freelancer.com,AI Creative Talent Sourcer,ai creative talent sourcer assembling fresh roster high-calibre creatives want help pinpointing right people. using ai-e,ai creative talent sourcer assembling fresh roster high-calibre creatives want help pinpointing right people. using ai-enhanced search techniques solid data analysis task scan web spot photographers dops video editors campaign designers based mumbai india vancouver canada meet brief approach professionally line introduction. comfortable pulling insights linkedin portfolio platforms niche communities validating lead data-driven criteria. experience ai tools accelerate prospecting pattern-match skills predict fit essential ability track outreach follow-ups clear shareable format. deliverables searchable spreadsheet airtable containing vetted profiles contact details key metrics outreach log showing messages sent responses next steps weekly summary findings insights hurdles acceptance criteria every candidate listed active contactable fits one four creative roles confirmed interest speaking me. blend smart data work friendly effective outreach let get started. data analysis data analysis lead generation ai chatbot ai development ai research ai text-to-text ai model development data collection,"I’m assembling a fresh roster of high-calibre creatives and want your help pinpointing the right people. Using AI-enhanced search techniques and solid data analysis, your task is to scan the web, spot Photographers, DOPs, Video Editors and Campaign Designers based out of Mumbai (India) and Vancouver (Canada) who meet my brief, approach them professionally, and line up an introduction.

You should be comfortable pulling insights from LinkedIn, portfolio platforms and niche communities, then validating each lead with data-driven criteria. Experience with AI tools that accelerate prospecting, pattern-match skills, and predict fit will be essential, as is the ability to track outreach and follow-ups in a clear, shareable format.

Deliverables:
• A searchable spreadsheet (or Airtable) containing vetted profiles, contact details and key metrics 
• Outreach log showing messages sent, responses and next steps 
• A weekly summary of findings, insights and any hurdles 

Acceptance criteria: every candidate listed is active, contactable, fits one of the four creative roles, and has confirmed interest in speaking with me.

If you can blend smart data work with friendly, effective outreach, let’s get started.",ai | creative | talent | sourcer | assembling | fresh | roster | high-calibre | creatives | want | help | pinpointing | right | people. | using | ai-enhanced | search | techniques | solid | data | analysis | task | scan | web | spot | photographers | dops | video | editors | campaign | designers | based | mumbai | india | vancouver | canada | meet | brief | approach | professionally | line | introduction. | comfortable | pulling | insights | linkedin | portfolio | platforms | niche | communities | validating | lead | data-driven | criteria. | experience | ai | tools | accelerate | prospecting | pattern-match | skills | predict | fit | essential | ability | track | outreach | follow-ups | clear | shareable | format. | deliverables | searchable | spreadsheet | airtable | containing | vetted | profiles | contact | details | key | metrics | outreach | log | showing | messages | sent | responses | next | steps | weekly | summary | findings | insights | hurdles | acceptance | criteria | every | candidate | listed | active | contactable | fits | one | four | creative | roles | confirmed | interest | speaking | me. | blend | smart | data | work | friendly | effective | outreach | let | get | started. | data | analysis | data | analysis | lead | generation | ai | chatbot | ai | development | ai | research | ai | text-to-text | ai | model | development | data | collection,140,,,fixed,data analysis | data analysis | lead generation | ai chatbot | ai development | ai research | ai text-to-text | ai model development | data collection,,
Freelancer.com,Occasional Call Answering Service,occasional call answering service looking reliable person pick business line whenever unavailable handle general-inquiry,occasional call answering service looking reliable person pick business line whenever unavailable handle general-inquiry calls courteous professional manner. expect one call day average truly light-volume work nevertheless caller must feel reached polished well-run office. need act credible reference future employers need answer call using templates provide exact wording note caller name contact details reason calling. email text call summary right hang up. general inquiries need deep industry knowledge clear speaking voice attentive listening friendly yet polished tone far important. data entry data entry voip customer service customer experience,"I’m looking for a reliable person who can pick up my business line whenever I’m unavailable and handle general-inquiry calls in a courteous, professional manner. Expect no more than one call a day on average, so this is truly light-volume work; nevertheless, each caller must feel they’ve reached a polished, well-run office. *I need you to act as a credible reference for future employers

Here’s what I need from you:
• Answer the call using my templates (I’ll provide the exact wording). 
• Note the caller’s name, contact details, and the reason for calling. 
• Email or text me the call summary right after you hang up. 

Because these are general inquiries, you won’t need deep industry knowledge; a clear speaking voice, attentive listening, and a friendly yet polished tone are far more important.",occasional | call | answering | service | looking | reliable | person | pick | business | line | whenever | unavailable | handle | general-inquiry | calls | courteous | professional | manner. | expect | one | call | day | average | truly | light-volume | work | nevertheless | caller | must | feel | reached | polished | well-run | office. | need | act | credible | reference | future | employers | need | answer | call | using | templates | provide | exact | wording | note | caller | name | contact | details | reason | calling. | email | text | call | summary | right | hang | up. | general | inquiries | need | deep | industry | knowledge | clear | speaking | voice | attentive | listening | friendly | yet | polished | tone | far | important. | data | entry | data | entry | voip | customer | service | customer | experience,88,,,hourly,data entry | data entry | voip | customer service | customer experience,,
Freelancer.com,Google Ads Specialist for Sales,google ads specialist sales launched new company want turn google ads main revenue engine. priority simple drive online ,google ads specialist sales launched new company want turn google ads main revenue engine. priority simple drive online sales prove clear return ad spend day one. need specialist take reins planning building optimising campaigns focus running business. start mapping effective campaign formats us search display video combination feel convert best expect solid keyword research persuasive ad copy well-structured conversion tracking continuous testing steadily reduces cost-per-acquisition scaling sales volume. clear weekly reports spend clicks conversions roas essential see exactly tweak impacts revenue. strategy rapidly turn clicks customers demonstrate profitable growth ready move quickly. google ads google ads testing keyword research digital marketing google adwords internet marketing seo search engine marketing,"I have just launched a new company and want to turn Google Ads into our main revenue engine. My priority is simple: drive online sales and prove clear return on ad spend from day one. I need a specialist who can take the reins—planning, building, and optimising campaigns—so I can focus on running the business.

You’ll start by mapping out the most effective campaign formats for us (Search, Display, Video or any combination you feel will convert best). From there, I expect solid keyword research, persuasive ad copy, well-structured conversion tracking, and continuous A/B testing that steadily reduces cost-per-acquisition while scaling sales volume.

Clear weekly reports on spend, clicks, conversions, and ROAS are essential so I can see exactly how each tweak impacts revenue. If your strategy can rapidly turn clicks into customers and demonstrate profitable growth, I’m ready to move quickly.",google | ads | specialist | sales | launched | new | company | want | turn | google | ads | main | revenue | engine. | priority | simple | drive | online | sales | prove | clear | return | ad | spend | day | one. | need | specialist | take | reins | planning | building | optimising | campaigns | focus | running | business. | start | mapping | effective | campaign | formats | us | search | display | video | combination | feel | convert | best | expect | solid | keyword | research | persuasive | ad | copy | well-structured | conversion | tracking | continuous | testing | steadily | reduces | cost-per-acquisition | scaling | sales | volume. | clear | weekly | reports | spend | clicks | conversions | roas | essential | see | exactly | tweak | impacts | revenue. | strategy | rapidly | turn | clicks | customers | demonstrate | profitable | growth | ready | move | quickly. | google | ads | google | ads | testing | keyword | research | digital | marketing | google | adwords | internet | marketing | seo | search | engine | marketing,109,,,fixed,google ads | google ads | testing | keyword research | digital marketing | google adwords | internet marketing | seo | search engine marketing,,
